file_name,output_type,experiment_accession,target,Isogenic replicate
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR193ZLW/ENCFF882EYD.bed.gz,IDR thresholded peaks,ENCSR193ZLW,THAP7,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR193ZLW/ENCFF593PXS.bed.gz,IDR ranked peaks,ENCSR193ZLW,THAP7,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR193ZLW/ENCFF537FGP.bed.gz,IDR thresholded peaks,ENCSR193ZLW,THAP7,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR231PDA/ENCFF557SDM.bed.gz,IDR ranked peaks,ENCSR231PDA,ZNF319,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR231PDA/ENCFF059HOD.bed.gz,IDR ranked peaks,ENCSR231PDA,ZNF319,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR231PDA/ENCFF042ILW.bed.gz,IDR thresholded peaks,ENCSR231PDA,ZNF319,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR231PDA/ENCFF873VFI.bed.gz,IDR thresholded peaks,ENCSR231PDA,ZNF319,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR231PDA/ENCFF189IHZ.bed.gz,conservative IDR thresholded peaks,ENCSR231PDA,ZNF319,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR231PDA/ENCFF897SYB.bed.gz,IDR ranked peaks,ENCSR231PDA,ZNF319,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR231PDA/ENCFF653LJU.bed.gz,IDR ranked peaks,ENCSR231PDA,ZNF319,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR231PDA/ENCFF408OUE.bed.gz,IDR thresholded peaks,ENCSR231PDA,ZNF319,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR034GHQ/ENCFF007HEU.bed.gz,IDR ranked peaks,ENCSR034GHQ,HMG20B,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR034GHQ/ENCFF436XUV.bed.gz,IDR ranked peaks,ENCSR034GHQ,HMG20B,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR034GHQ/ENCFF480YII.bed.gz,conservative IDR thresholded peaks,ENCSR034GHQ,HMG20B,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR034GHQ/ENCFF006RAQ.bed.gz,IDR thresholded peaks,ENCSR034GHQ,HMG20B,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR034GHQ/ENCFF949PDK.bed.gz,IDR thresholded peaks,ENCSR034GHQ,HMG20B,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR034GHQ/ENCFF901ARY.bed.gz,IDR ranked peaks,ENCSR034GHQ,HMG20B,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR034GHQ/ENCFF099OSI.bed.gz,IDR thresholded peaks,ENCSR034GHQ,HMG20B,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR034GHQ/ENCFF290WKZ.bed.gz,IDR ranked peaks,ENCSR034GHQ,HMG20B,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR992KLV/ENCFF723NLZ.bed.gz,IDR ranked peaks,ENCSR992KLV,MYNN,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR992KLV/ENCFF642SWM.bed.gz,IDR thresholded peaks,ENCSR992KLV,MYNN,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR992KLV/ENCFF890VOH.bed.gz,IDR ranked peaks,ENCSR992KLV,MYNN,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR992KLV/ENCFF248GHD.bed.gz,IDR ranked peaks,ENCSR992KLV,MYNN,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR992KLV/ENCFF841BNU.bed.gz,conservative IDR thresholded peaks,ENCSR992KLV,MYNN,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR992KLV/ENCFF749GMT.bed.gz,IDR thresholded peaks,ENCSR992KLV,MYNN,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR992KLV/ENCFF827NHL.bed.gz,IDR thresholded peaks,ENCSR992KLV,MYNN,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR992KLV/ENCFF833DRJ.bed.gz,IDR ranked peaks,ENCSR992KLV,MYNN,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR258PSN/ENCFF455GKE.bed.gz,IDR ranked peaks,ENCSR258PSN,ZNF639,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR258PSN/ENCFF045AHJ.bed.gz,IDR ranked peaks,ENCSR258PSN,ZNF639,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR258PSN/ENCFF100UFN.bed.gz,IDR ranked peaks,ENCSR258PSN,ZNF639,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR258PSN/ENCFF589FXV.bed.gz,IDR thresholded peaks,ENCSR258PSN,ZNF639,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR258PSN/ENCFF645OCW.bed.gz,conservative IDR thresholded peaks,ENCSR258PSN,ZNF639,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR258PSN/ENCFF796NUQ.bed.gz,IDR thresholded peaks,ENCSR258PSN,ZNF639,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR258PSN/ENCFF356VFP.bed.gz,IDR ranked peaks,ENCSR258PSN,ZNF639,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR258PSN/ENCFF647DPD.bed.gz,IDR thresholded peaks,ENCSR258PSN,ZNF639,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR526HRN/ENCFF507UHL.bed.gz,IDR ranked peaks,ENCSR526HRN,ZNF184,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR526HRN/ENCFF627LFY.bed.gz,IDR ranked peaks,ENCSR526HRN,ZNF184,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR526HRN/ENCFF120UVG.bed.gz,IDR ranked peaks,ENCSR526HRN,ZNF184,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR526HRN/ENCFF434QWU.bed.gz,IDR thresholded peaks,ENCSR526HRN,ZNF184,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR526HRN/ENCFF239VUQ.bed.gz,IDR thresholded peaks,ENCSR526HRN,ZNF184,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR526HRN/ENCFF127MBW.bed.gz,IDR ranked peaks,ENCSR526HRN,ZNF184,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR526HRN/ENCFF882XTP.bed.gz,IDR thresholded peaks,ENCSR526HRN,ZNF184,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR526HRN/ENCFF535BWZ.bed.gz,conservative IDR thresholded peaks,ENCSR526HRN,ZNF184,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR578KEN/ENCFF456TQJ.bed.gz,IDR ranked peaks,ENCSR578KEN,USF2,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR578KEN/ENCFF925NBR.bed.gz,IDR ranked peaks,ENCSR578KEN,USF2,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR578KEN/ENCFF938PAP.bed.gz,IDR thresholded peaks,ENCSR578KEN,USF2,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR578KEN/ENCFF822SPW.bed.gz,IDR ranked peaks,ENCSR578KEN,USF2,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR578KEN/ENCFF328SWP.bed.gz,IDR thresholded peaks,ENCSR578KEN,USF2,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR578KEN/ENCFF289ZIR.bed.gz,IDR thresholded peaks,ENCSR578KEN,USF2,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR578KEN/ENCFF379SIL.bed.gz,IDR ranked peaks,ENCSR578KEN,USF2,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR578KEN/ENCFF789KFF.bed.gz,conservative IDR thresholded peaks,ENCSR578KEN,USF2,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR579YNY/ENCFF016EAQ.bed.gz,IDR ranked peaks,ENCSR579YNY,ZBTB40,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR579YNY/ENCFF078PCH.bed.gz,IDR ranked peaks,ENCSR579YNY,ZBTB40,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR579YNY/ENCFF161LUK.bed.gz,conservative IDR thresholded peaks,ENCSR579YNY,ZBTB40,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR579YNY/ENCFF431ORE.bed.gz,IDR thresholded peaks,ENCSR579YNY,ZBTB40,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR579YNY/ENCFF294LFR.bed.gz,IDR ranked peaks,ENCSR579YNY,ZBTB40,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR579YNY/ENCFF566PWU.bed.gz,IDR ranked peaks,ENCSR579YNY,ZBTB40,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR579YNY/ENCFF132DPY.bed.gz,IDR thresholded peaks,ENCSR579YNY,ZBTB40,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR579YNY/ENCFF230LDT.bed.gz,IDR thresholded peaks,ENCSR579YNY,ZBTB40,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR525VAT/ENCFF016FWJ.bed.gz,IDR ranked peaks,ENCSR525VAT,JUNB,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR525VAT/ENCFF510IDP.bed.gz,IDR thresholded peaks,ENCSR525VAT,JUNB,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR525VAT/ENCFF741LKD.bed.gz,IDR ranked peaks,ENCSR525VAT,JUNB,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR525VAT/ENCFF116BSH.bed.gz,IDR thresholded peaks,ENCSR525VAT,JUNB,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR525VAT/ENCFF159MNQ.bed.gz,IDR thresholded peaks,ENCSR525VAT,JUNB,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR525VAT/ENCFF243KHS.bed.gz,IDR ranked peaks,ENCSR525VAT,JUNB,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR525VAT/ENCFF783JFL.bed.gz,IDR ranked peaks,ENCSR525VAT,JUNB,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR525VAT/ENCFF932KRN.bed.gz,conservative IDR thresholded peaks,ENCSR525VAT,JUNB,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR591ASD/ENCFF778DYM.bed.gz,IDR ranked peaks,ENCSR591ASD,TEAD1,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR591ASD/ENCFF181YYK.bed.gz,IDR ranked peaks,ENCSR591ASD,TEAD1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR591ASD/ENCFF438HZK.bed.gz,IDR ranked peaks,ENCSR591ASD,TEAD1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR591ASD/ENCFF675VKN.bed.gz,conservative IDR thresholded peaks,ENCSR591ASD,TEAD1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR591ASD/ENCFF553AUO.bed.gz,IDR thresholded peaks,ENCSR591ASD,TEAD1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR591ASD/ENCFF544PRF.bed.gz,IDR thresholded peaks,ENCSR591ASD,TEAD1,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR591ASD/ENCFF692HUD.bed.gz,IDR thresholded peaks,ENCSR591ASD,TEAD1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR591ASD/ENCFF933PQC.bed.gz,IDR ranked peaks,ENCSR591ASD,TEAD1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR376XAV/ENCFF855FJT.bed.gz,IDR ranked peaks,ENCSR376XAV,SMAD3,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR376XAV/ENCFF975EAX.bed.gz,IDR thresholded peaks,ENCSR376XAV,SMAD3,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR376XAV/ENCFF718DSJ.bed.gz,conservative IDR thresholded peaks,ENCSR376XAV,SMAD3,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR376XAV/ENCFF371VZE.bed.gz,IDR thresholded peaks,ENCSR376XAV,SMAD3,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR376XAV/ENCFF718WIF.bed.gz,IDR ranked peaks,ENCSR376XAV,SMAD3,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR376XAV/ENCFF479DDD.bed.gz,IDR thresholded peaks,ENCSR376XAV,SMAD3,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR376XAV/ENCFF979NIS.bed.gz,IDR ranked peaks,ENCSR376XAV,SMAD3,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR376XAV/ENCFF373PBR.bed.gz,IDR ranked peaks,ENCSR376XAV,SMAD3,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR617POJ/ENCFF655DEQ.bed.gz,IDR thresholded peaks,ENCSR617POJ,ZFP1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR617POJ/ENCFF545DWS.bed.gz,conservative IDR thresholded peaks,ENCSR617POJ,ZFP1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR617POJ/ENCFF795AWO.bed.gz,IDR thresholded peaks,ENCSR617POJ,ZFP1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR617POJ/ENCFF302TQZ.bed.gz,IDR thresholded peaks,ENCSR617POJ,ZFP1,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR617POJ/ENCFF152RRD.bed.gz,IDR ranked peaks,ENCSR617POJ,ZFP1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR617POJ/ENCFF714YNU.bed.gz,IDR ranked peaks,ENCSR617POJ,ZFP1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR617POJ/ENCFF762AHF.bed.gz,IDR ranked peaks,ENCSR617POJ,ZFP1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR617POJ/ENCFF731TPB.bed.gz,IDR ranked peaks,ENCSR617POJ,ZFP1,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR126YJQ/ENCFF156CMT.bed.gz,IDR thresholded peaks,ENCSR126YJQ,HMG20A,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR126YJQ/ENCFF093OQL.bed.gz,IDR ranked peaks,ENCSR126YJQ,HMG20A,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR126YJQ/ENCFF840BHF.bed.gz,IDR thresholded peaks,ENCSR126YJQ,HMG20A,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR126YJQ/ENCFF693JWE.bed.gz,IDR thresholded peaks,ENCSR126YJQ,HMG20A,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR126YJQ/ENCFF260TCW.bed.gz,IDR ranked peaks,ENCSR126YJQ,HMG20A,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR126YJQ/ENCFF089NMA.bed.gz,IDR ranked peaks,ENCSR126YJQ,HMG20A,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR126YJQ/ENCFF118ATD.bed.gz,conservative IDR thresholded peaks,ENCSR126YJQ,HMG20A,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR126YJQ/ENCFF542OBK.bed.gz,IDR ranked peaks,ENCSR126YJQ,HMG20A,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR953KEY/ENCFF237CHV.bed.gz,IDR thresholded peaks,ENCSR953KEY,TFE3,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR953KEY/ENCFF027YOA.bed.gz,IDR ranked peaks,ENCSR953KEY,TFE3,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR953KEY/ENCFF789ZUS.bed.gz,IDR ranked peaks,ENCSR953KEY,TFE3,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR953KEY/ENCFF688ZWT.bed.gz,conservative IDR thresholded peaks,ENCSR953KEY,TFE3,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR953KEY/ENCFF020HAU.bed.gz,IDR ranked peaks,ENCSR953KEY,TFE3,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR953KEY/ENCFF645NCT.bed.gz,IDR thresholded peaks,ENCSR953KEY,TFE3,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR953KEY/ENCFF592NJN.bed.gz,IDR thresholded peaks,ENCSR953KEY,TFE3,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR953KEY/ENCFF656MRZ.bed.gz,IDR ranked peaks,ENCSR953KEY,TFE3,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR110JLQ/ENCFF165JQS.bed.gz,IDR thresholded peaks,ENCSR110JLQ,ZNF778,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR110JLQ/ENCFF985EQJ.bed.gz,IDR thresholded peaks,ENCSR110JLQ,ZNF778,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR110JLQ/ENCFF342XCY.bed.gz,IDR ranked peaks,ENCSR110JLQ,ZNF778,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR110JLQ/ENCFF131ELX.bed.gz,IDR ranked peaks,ENCSR110JLQ,ZNF778,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR110JLQ/ENCFF025OFV.bed.gz,IDR thresholded peaks,ENCSR110JLQ,ZNF778,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR110JLQ/ENCFF460FLA.bed.gz,IDR ranked peaks,ENCSR110JLQ,ZNF778,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR110JLQ/ENCFF962XYU.bed.gz,conservative IDR thresholded peaks,ENCSR110JLQ,ZNF778,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR110JLQ/ENCFF325KDW.bed.gz,IDR ranked peaks,ENCSR110JLQ,ZNF778,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR236JZN/ENCFF814QFM.bed.gz,IDR ranked peaks,ENCSR236JZN,ZNF586,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR236JZN/ENCFF725ZFM.bed.gz,IDR ranked peaks,ENCSR236JZN,ZNF586,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR236JZN/ENCFF070JFA.bed.gz,IDR ranked peaks,ENCSR236JZN,ZNF586,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR236JZN/ENCFF669QAF.bed.gz,IDR ranked peaks,ENCSR236JZN,ZNF586,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR236JZN/ENCFF887ZDT.bed.gz,conservative IDR thresholded peaks,ENCSR236JZN,ZNF586,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR236JZN/ENCFF964RVF.bed.gz,IDR thresholded peaks,ENCSR236JZN,ZNF586,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR236JZN/ENCFF964JFI.bed.gz,IDR thresholded peaks,ENCSR236JZN,ZNF586,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR236JZN/ENCFF558YMC.bed.gz,IDR thresholded peaks,ENCSR236JZN,ZNF586,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR026KKZ/ENCFF759QZO.bed.gz,IDR ranked peaks,ENCSR026KKZ,ZBTB17,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR026KKZ/ENCFF823OLN.bed.gz,IDR ranked peaks,ENCSR026KKZ,ZBTB17,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR026KKZ/ENCFF800MRM.bed.gz,IDR thresholded peaks,ENCSR026KKZ,ZBTB17,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR026KKZ/ENCFF372ASD.bed.gz,IDR ranked peaks,ENCSR026KKZ,ZBTB17,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR026KKZ/ENCFF506NKB.bed.gz,IDR thresholded peaks,ENCSR026KKZ,ZBTB17,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR026KKZ/ENCFF376WOA.bed.gz,IDR ranked peaks,ENCSR026KKZ,ZBTB17,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR026KKZ/ENCFF292HSS.bed.gz,IDR thresholded peaks,ENCSR026KKZ,ZBTB17,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR026KKZ/ENCFF157HXO.bed.gz,conservative IDR thresholded peaks,ENCSR026KKZ,ZBTB17,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR643JRH/ENCFF389FLV.bed.gz,conservative IDR thresholded peaks,ENCSR643JRH,MAZ,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR643JRH/ENCFF585SED.bed.gz,IDR thresholded peaks,ENCSR643JRH,MAZ,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR643JRH/ENCFF647YEK.bed.gz,IDR ranked peaks,ENCSR643JRH,MAZ,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR643JRH/ENCFF254WJH.bed.gz,IDR ranked peaks,ENCSR643JRH,MAZ,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR643JRH/ENCFF909JEM.bed.gz,IDR ranked peaks,ENCSR643JRH,MAZ,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR643JRH/ENCFF534DDA.bed.gz,IDR thresholded peaks,ENCSR643JRH,MAZ,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR643JRH/ENCFF377RBD.bed.gz,IDR ranked peaks,ENCSR643JRH,MAZ,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR643JRH/ENCFF962GWS.bed.gz,IDR thresholded peaks,ENCSR643JRH,MAZ,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR536CBU/ENCFF415JWF.bed.gz,IDR ranked peaks,ENCSR536CBU,ZBTB9,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR536CBU/ENCFF499TFB.bed.gz,IDR ranked peaks,ENCSR536CBU,ZBTB9,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR536CBU/ENCFF939MFW.bed.gz,conservative IDR thresholded peaks,ENCSR536CBU,ZBTB9,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR536CBU/ENCFF035SDM.bed.gz,IDR thresholded peaks,ENCSR536CBU,ZBTB9,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR536CBU/ENCFF588CXX.bed.gz,IDR thresholded peaks,ENCSR536CBU,ZBTB9,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR536CBU/ENCFF342BTL.bed.gz,IDR ranked peaks,ENCSR536CBU,ZBTB9,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR536CBU/ENCFF849TDT.bed.gz,IDR thresholded peaks,ENCSR536CBU,ZBTB9,1
